Year,Runtime (Minutes),Rating,Votes,Revenue (Millions),Metascore,Action,Adventure,Aniimation,Biography,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,Success
2014,150,6,137299,65.01,52,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,120,6.9,188769,31.57,41,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,161,7.9,513744,258.36,66,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2013,111,6.2,1356,0.05,51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016,120,7.2,24100,2.96,59,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2013,117,5.3,84927,16.97,48,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,133,4.7,1830,23.05,57,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010,106,7,36043,0.06,60,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,103,3.9,552,93.05,61,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,100,5.4,26461,7.19,38,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2014,123,6.4,318058,200.66,62,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,135,6.7,245374,113.17,61,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2006,117,6.9,74674,7.46,47,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016,92,5.4,12758,64.03,59,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2014,89,6.4,352698,126.55,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2016,125,7.2,1024,1.08,77,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,132,6.5,143389,43.57,39,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,130,7,250811,58.68,50,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,108,5.7,24761,0.54,22,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,128,7.2,137964,15.52,77,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2011,105,7.4,444417,79.24,59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2016,112,6.7,54787,3.71,76,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2016,92,6.8,10485,4.42,83,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,108,6.5,324898,334.19,53,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,98,6.8,391,0.11,68,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2006,106,5.8,106381,118.68,45,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016,123,7.1,17141,7.7,79,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,100,4.3,121847,56.11,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015,91,4.6,30180,35.39,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015,108,7.1,96688,43.77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2014,92,6.3,148504,55.94,40,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015,122,6.9,90372,24.99,47,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,84,6.6,115355,0.44,66,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,103,6.5,283282,102.98,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,91,6.5,133113,54.24,57,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2012,110,6.8,171169,48.06,53,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2012,101,7.8,290559,189.41,72,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012,127,6.1,239772,155.11,57,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,111,5.8,47804,34.96,36,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2011,154,6.3,338369,352.36,42,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007,96,7.5,432461,143.49,81,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,98,6.1,26521,4.2,58,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,98,6.5,68654,41.01,55,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014,109,6,110825,83.91,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2007,107,7.1,150353,127.71,75,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,121,7.1,159582,75.27,51,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,101,7.8,374044,59.89,80,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,117,6.8,11900,4.85,62,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2010,106,5.8,238206,163.19,39,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,117,6.8,44425,27.55,58,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010,125,6.8,273959,172.05,49,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,146,7.6,525646,424.65,76,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2010,101,6.3,44158,0.58,57,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,90,4.9,6809,131.56,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,94,5.1,89885,38.54,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012,110,5.7,60059,41.1,41,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011,133,7.6,297395,75.61,87,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007,114,5.2,190673,115.8,35,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2014,137,7.2,114006,115.6,59,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011,110,6,142900,83.5,46,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2007,107,7.3,199860,3.68,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2012,93,7.2,293941,237.28,69,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009,152,7.8,182074,10.1,76,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2013,112,6.2,25208,0.32,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014,106,7.1,116118,10.72,69,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2006,105,6.4,122864,2.34,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2015,96,6.1,68306,150.32,42,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,116,7.2,97141,12.13,79,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2008,110,6.6,84083,24.85,39,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,83,6.2,63408,6.86,44,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,97,7.9,277123,5.01,67,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2010,95,7.3,183926,148.34,63,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,113,6.7,181432,46,40,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,88,6.4,40357,93.95,66,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,95,7.2,89791,143.52,66,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,110,5.1,1630,6.53,90,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,98,6.9,368556,117.53,57,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,139,8.1,33560,3.49,74,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,120,7,216932,75.75,78,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,124,6.2,71822,19.45,52,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2016,162,7.6,24387,1.48,93,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,135,6.7,130702,43.98,42,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2007,160,7.5,143564,3.9,68,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,90,6.6,199973,24.48,66,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016,92,6.3,21089,0.04,48,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,101,4,277,20.76,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015,95,6.3,30053,0.03,52,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013,114,7.3,249877,58.23,54,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,103,7.3,66400,17.47,72,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,88,6.4,127157,62.32,39,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2009,108,6.6,94069,0.4,49,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2009,97,5.6,78631,65,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2014,109,6,144715,89.25,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,118,6.3,210965,58.88,43,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2006,104,6.7,406540,234.36,58,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014,98,6.2,74886,113.73,47,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,112,6.7,151519,32.36,55,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014,112,6.6,261536,6.11,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,120,7,73491,2.2,85,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2007,129,7,309398,148.73,85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2011,93,7.5,404884,54.7,74,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
2012,116,7.3,195360,37.4,58,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,83,5.6,50402,31.54,59,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2012,113,6.7,178471,56.72,49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,117,8,361105,162.59,64,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,122,8.1,110100,3.08,77,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,113,7.5,4304,0.86,73,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2015,101,6.6,76469,13.65,42,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,104,5.6,44111,7.79,30,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2007,116,7.4,296289,52.88,83,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2010,103,6.8,219916,53.99,52,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2016,87,6.7,30875,9.39,68,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2009,140,7,240323,97.03,70,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,165,7.9,286722,25.36,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,101,5.9,178527,190.87,31,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,100,7.7,198006,17.11,82,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,96,6.7,2798,0.03,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,111,7,267872,87.34,64,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012,95,6.9,54027,0.02,55,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2007,114,7.7,206707,20.3,72,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013,117,6.6,140151,159.58,60,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,102,7.1,5796,0.28,88,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,129,6.6,75291,12.8,63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,106,5.7,26320,0.05,32,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,115,6.3,136323,81.26,48,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013,129,6.5,168875,49.87,45,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,143,8,422014,57.37,64,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,137,6.5,47703,1.21,41,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008,131,7.6,352023,15.7,94,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2011,114,5.6,231907,116.59,39,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007,126,7.2,233346,25.59,58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2013,115,6.7,188004,25.12,49,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014,102,7.2,80415,0.01,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,101,6.5,57874,34.02,56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,140,7.2,2403,0.54,78,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014,123,6.7,331902,337.1,64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,112,7.5,104953,1.74,68,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016,90,6.5,16164,14.01,87,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013,130,5.9,112313,31.17,33,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2008,123,7.7,245144,69.95,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010,118,8,534388,138.8,88,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008,96,7.6,54486,0.15,82,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,88,6.1,252503,80.17,35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,103,8.3,586669,414.98,92,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011,122,7.1,157053,24.1,85,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2012,96,5.4,114144,42.35,39,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2016,151,7.8,23540,1.4,56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014,105,5.5,90188,23.22,39,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,127,7.9,471109,124.98,79,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2014,106,7.3,86271,0.33,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2007,128,7.2,347567,134.52,69,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2012,106,7,494641,218.63,62,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2010,111,7.1,250012,90.36,60,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008,165,6.6,106115,49.55,53,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010,98,6.5,83788,23.23,44,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,88,6.5,5908,1.02,53,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014,141,7.4,146812,47.11,48,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,96,6.2,18437,5.73,50,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2009,150,6,335757,402.08,35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,80,7.6,11482,0.92,86,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014,95,7.3,50388,50.15,67,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,131,8.2,92863,6.86,80,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2007,116,5.8,74664,36.77,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2006,108,6.5,141141,197.99,77,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,104,6.6,64557,32.36,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,86,6.2,96718,52.53,47,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2014,138,5.8,209700,101.16,68,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,97,6.4,236500,150.06,68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,123,6.7,65824,0.33,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,115,7.1,95553,37.88,76,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,102,6,190385,162,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,89,5.1,26088,20.75,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2010,140,6.2,127983,176.59,61,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,113,6.2,209326,79.71,55,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2011,109,6.6,286543,55.8,63,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2006,110,7.6,309934,39.83,68,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2010,117,6.8,219116,77.21,47,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,100,6.7,71069,0.32,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,119,6.3,166342,44.67,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,104,7,201707,37.37,57,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2006,149,6.6,338280,217.54,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016,104,7.7,16163,0.69,37,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,126,7.5,259182,73.82,83,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,93,5.6,4155,0.02,68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2008,128,7.1,182305,39.38,57,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,118,5.7,17439,0.56,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2008,112,5.2,124554,102.18,31,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,99,5.4,29642,63.03,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,111,6.6,8998,4.71,54,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,129,8.2,144524,20.17,80,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2010,110,7.6,254904,171.03,80,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2015,96,6.2,25903,3.59,46,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2014,116,6.1,144779,42.62,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2016,99,6.1,30035,34.9,65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2013,106,5.9,91684,68.56,39,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2007,113,7.2,148943,39,68,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013,104,6.5,92875,27.69,61,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2008,107,7.9,322536,7.76,67,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,103,6.3,154400,54.76,31,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010,116,7.8,290056,93.57,79,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007,114,7.5,91229,31.66,38,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014,114,7.3,151970,31.24,68,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,102,7.3,57826,18.7,73,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2008,118,6.6,156158,101.11,43,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2013,85,5.7,154588,64.42,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2014,153,8.2,103279,10.57,51,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2008,122,6.2,351361,317.01,65,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015,109,6.3,72515,31.99,56,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015,119,5.7,25928,0.34,65,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,106,6.6,347798,168.37,58,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010,98,8.1,523893,217.39,74,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006,110,5.6,82701,42.27,36,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2006,96,7.3,199193,10.14,51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,106,6.2,110490,191.45,57,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,102,5.1,10871,0.78,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2011,113,6.9,218679,61.09,56,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015,117,6.5,67196,12.28,34,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2007,120,7.3,128146,28.48,45,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014,95,6.9,31370,0.04,31,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013,134,7.8,346154,107.1,83,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2016,92,4.6,11555,3.77,22,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,89,6.7,69157,169.69,44,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,92,6.4,366138,227.95,49,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,118,6,50241,87.03,58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,111,6.3,92868,36.92,42,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008,101,6.6,154936,31.45,56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016,66,7.8,4370,0.29,85,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,102,6.6,129252,18.6,40,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011,108,6.2,178243,70.63,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2006,120,7.3,87887,5.48,77,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,98,7.4,304837,368.05,62,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,114,6.5,93883,25.98,57,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
